Type of Scheduler: First Come First Serve(Non-Preemptive)
Number of Processes: 4

3,0,6
4,6,14
1,14,15
2,15,24

0,-,-,6,-,P3,-,-,0,-,P3 
1,-,-,5,-,P3,-,-,0,-,
2,-,-,4,8,P3,-,-,0,0,P4 
3,-,-,3,8,P3,-,-,0,1,P4 
4,1,-,2,8,P3,0,-,0,2,P1 P4 
5,1,-,1,8,P3,1,-,0,3,P1 P4 
6,1,9,0,8,P3,2,0,0,4,P1 P2 P4 
7,1,9,0,7,P4,3,1,0,4,P1 P2 
8,1,9,0,6,P4,4,2,0,4,P1 P2 
9,1,9,0,5,P4,5,3,0,4,P1 P2 
10,1,9,0,4,P4,6,4,0,4,P1 P2 
11,1,9,0,3,P4,7,5,0,4,P1 P2 
12,1,9,0,2,P4,8,6,0,4,P1 P2 
13,1,9,0,1,P4,9,7,0,4,P1 P2 
14,1,9,0,0,P1,10,8,0,4,P1 P2 
15,0,9,0,0,P1,10,9,0,4,P2 
16,0,8,0,0,P2,10,9,0,4,
17,0,7,0,0,P2,10,9,0,4,
18,0,6,0,0,P2,10,9,0,4,
19,0,5,0,0,P2,10,9,0,4,
20,0,4,0,0,P2,10,9,0,4,
21,0,3,0,0,P2,10,9,0,4,
22,0,2,0,0,P2,10,9,0,4,
23,0,1,0,0,P2,10,9,0,4,
24,0,0,0,0,P2,10,9,0,4,
