Type of Scheduler: Shortest job First(Preemptive)
Number of Processes: 4

1,0,1
2,1,4
1,4,8
4,8,14
3,14,22

0,5,-,-,-,P1,0,0,0,0,
1,4,3,-,-,P2,1,0,0,0,P1 
2,4,2,8,-,P2,2,0,1,0,P1 P3 
3,4,1,8,6,P2,3,0,2,1,P1 P3 P4 
4,4,0,8,6,P1,3,0,3,2,P3 P4 
5,3,0,8,6,P1,3,0,4,3,P3 P4 
6,2,0,8,6,P1,3,0,5,4,P3 P4 
7,1,0,8,6,P1,3,0,6,5,P3 P4 
8,0,0,8,6,P4,3,0,7,5,P3 
9,0,0,8,5,P4,3,0,8,5,P3 
10,0,0,8,4,P4,3,0,9,5,P3 
11,0,0,8,3,P4,3,0,10,5,P3 
12,0,0,8,2,P4,3,0,11,5,P3 
13,0,0,8,1,P4,3,0,12,5,P3 
14,0,0,8,0,P3,3,0,12,5,
15,0,0,7,0,P3,3,0,12,5,
16,0,0,6,0,P3,3,0,12,5,
17,0,0,5,0,P3,3,0,12,5,
18,0,0,4,0,P3,3,0,12,5,
19,0,0,3,0,P3,3,0,12,5,
20,0,0,2,0,P3,3,0,12,5,
21,0,0,1,0,P3,3,0,12,5,
22,0,0,0,0,P0,3,0,12,5,
