Type of Scheduler: Priority High -> Low(Preemptive)
Number of Processes: 4

1,0,3
4,3,7
1,7,11
2,11,13
3,13,18

0,7,-,-,-,P1,0,0,0,0,
1,6,2,-,-,P1,0,1,0,0,P2 
2,5,2,5,-,P1,0,2,1,0,P2 P3 
3,4,2,5,4,P4,1,3,2,0,P1 P2 P3 
4,4,2,5,3,P4,2,4,3,0,P1 P2 P3 
5,4,2,5,2,P4,3,5,4,0,P1 P2 P3 
6,4,2,5,1,P4,4,6,5,0,P1 P2 P3 
7,4,2,5,0,P1,4,7,6,0,P2 P3 
8,3,2,5,0,P1,4,8,7,0,P2 P3 
9,2,2,5,0,P1,4,9,8,0,P2 P3 
10,1,2,5,0,P1,4,10,9,0,P2 P3 
11,0,2,5,0,P2,4,10,10,0,P3 
12,0,1,5,0,P2,4,10,11,0,P3 
13,0,0,5,0,P3,4,10,11,0,
14,0,0,4,0,P3,4,10,11,0,
15,0,0,3,0,P3,4,10,11,0,
16,0,0,2,0,P3,4,10,11,0,
17,0,0,1,0,P3,4,10,11,0,
18,0,0,0,0,P0,4,10,11,0,
