Type of Scheduler: Shortest Job First(Non-Preemptive)
Number of Processes: 4

4,0,7
1,7,14
2,14,22
3,22,32

0,-,-,-,7,P4,-,-,-,0,P4 
1,-,-,-,6,P4,-,-,-,0,
2,7,-,-,5,P4,0,-,-,0,P1 
3,7,-,-,4,P4,1,-,-,0,P1 
4,7,8,-,3,P4,2,0,-,0,P1 P2 
5,7,8,-,2,P4,3,1,-,0,P1 P2 
6,7,8,-,1,P4,4,2,-,0,P1 P2 
7,7,8,10,0,P1,5,3,0,0,P1 P2 P3 
8,6,8,10,0,P1,5,4,1,0,P2 P3 
9,5,8,10,0,P1,5,5,2,0,P2 P3 
10,4,8,10,0,P1,5,6,3,0,P2 P3 
11,3,8,10,0,P1,5,7,4,0,P2 P3 
12,2,8,10,0,P1,5,8,5,0,P2 P3 
13,1,8,10,0,P1,5,9,6,0,P2 P3 
14,0,8,10,0,P1,5,10,7,0,P2 P3 
15,0,7,10,0,P2,5,10,8,0,P3 
16,0,6,10,0,P2,5,10,9,0,P3 
17,0,5,10,0,P2,5,10,10,0,P3 
18,0,4,10,0,P2,5,10,11,0,P3 
19,0,3,10,0,P2,5,10,12,0,P3 
20,0,2,10,0,P2,5,10,13,0,P3 
21,0,1,10,0,P2,5,10,14,0,P3 
22,0,0,10,0,P2,5,10,15,0,P3 
23,0,0,9,0,P3,5,10,15,0,
24,0,0,8,0,P3,5,10,15,0,
25,0,0,7,0,P3,5,10,15,0,
26,0,0,6,0,P3,5,10,15,0,
27,0,0,5,0,P3,5,10,15,0,
28,0,0,4,0,P3,5,10,15,0,
29,0,0,3,0,P3,5,10,15,0,
30,0,0,2,0,P3,5,10,15,0,
31,0,0,1,0,P3,5,10,15,0,
32,0,0,0,0,P3,5,10,15,0,
